"id","title","summary","venue","year","authors","citationCount","referenceCount","influentialCitationCount","url"
"74eae12620bd1c1393e268bddcb6f129a5025166","Improving alignment of dialogue agents via targeted human judgements","This research presents a state-of-the-art knowledge graph depicting the architecture of the connective tissue of the autonomic nervous system and some of the mechanisms responsible for seizure and depression are described.","ArXiv",2022,"A. Glaese,Nathan McAleese,Maja Trkebacz,J. Aslanides,Vlad Firoiu,Timo Ewalds,M. Rauh,Laura Weidinger,Martin Chadwick,Phoebe Thacker,Lucy Campbell-Gillingham,J. Uesato,Po-Sen Huang,R. Comanescu,Fan Yang,A. See,Sumanth Dathathri,Rory Greig,Charlie Chen,Doug Fritz,Jaume Sanchez Elias,Richard Green,Sovna Mokr'a,Nicholas Fernando,Boxi Wu,Rachel Foley,Susannah Young,Iason Gabriel,William S. Isaac,John F. J. Mellor,D. Hassabis,K. Kavukcuoglu,Lisa Anne Hendricks,Geoffrey Irving",98,106,4,"https://www.semanticscholar.org/paper/74eae12620bd1c1393e268bddcb6f129a5025166"
"0828722a8317a556c8753cfe1a8cf3a3eec0004f","Measuring and Narrowing the Compositionality Gap in Language Models","In the GPT-3 family of models, as model size increases, it is shown that the single-hop question answering performance improves faster than the multihop performance does, therefore the compositionality gap does not decrease.","ArXiv",2022,"Ofir Press,Muru Zhang,Sewon Min,Ludwig Schmidt,Noah A. Smith,M. Lewis",94,59,3,"https://www.semanticscholar.org/paper/0828722a8317a556c8753cfe1a8cf3a3eec0004f"
"e7ad08848d5d7c5c47673ffe0da06af443643bda","Large Language Models are Zero-Shot Reasoners","Experimental results demonstrate that the Zero-shot-CoT, using the same single prompt template, significantly outperforms zero-shot LLM performances on diverse benchmark reasoning tasks including arithmetics, symbolic reasoning, and other logical reasoning tasks, without any hand-crafted few-shot examples.","ArXiv",2022,"Takeshi Kojima,S. Gu,Machel Reid,Yutaka Matsuo,Yusuke Iwasawa",475,49,33,"https://www.semanticscholar.org/paper/e7ad08848d5d7c5c47673ffe0da06af443643bda"
"ab0e3d3e4d42369de5933a3b4c237780b41c0d77","Solving Quantitative Reasoning Problems with Language Models","","ArXiv",2022,"Aitor Lewkowycz,Anders Andreassen,David Dohan,Ethan Dyer,H. Michalewski,V. Ramasesh,Ambrose Slone,Cem Anil,Imanol Schlag,Theo Gutman-Solo,Yuhuai Wu,Behnam Neyshabur,Guy Gur-Ari,Vedant Misra",163,48,15,"https://www.semanticscholar.org/paper/ab0e3d3e4d42369de5933a3b4c237780b41c0d77"
"6c1e1cc1e0e1f8fd026fe517607b2d4535565fa7","PAL: Program-aided Language Models","Program-Aided Language models (P A L): a novel approach that uses the LLM to read natural language problems and generate programs as the intermediate reasoning steps, but ofﬂoads the solution step to a runtime such as a Python interpreter.","ArXiv",2022,"Luyu Gao,Aman Madaan,Shuyan Zhou,Uri Alon,Pengfei Liu,Yiming Yang,Jamie Callan,Graham Neubig",99,57,7,"https://www.semanticscholar.org/paper/6c1e1cc1e0e1f8fd026fe517607b2d4535565fa7"
"166b64f2ae8e52f5779682fab756cbd617a6e74b","A neural network solves, explains, and generates university math problems by program synthesis and few-shot learning at human level","This work solves university-level mathematics courses and improves upon state-of-the-art, increasing automatic accuracy on randomly sampled questions on a benchmark by order of magnitude.","Proceedings of the National Academy of Sciences of the United States of America",2021,"Iddo Drori,Sarah Zhang,Reece Shuttleworth,Leonard Tang,Albert Lu,Elizabeth Ke,Kevin Liu,Linda Chen,Sunny Tran,Newman Cheng,Roman Wang,Nikhil Singh,T. Patti,J. Lynch,A. Shporer,Nakul Verma,Eugene Wu,G. Strang",52,8,1,"https://www.semanticscholar.org/paper/166b64f2ae8e52f5779682fab756cbd617a6e74b"
"2aab6ca1a8dae3f3db6d248231ac3fa4e222b30a","Re3: Generating Longer Stories With Recursive Reprompting and Revision","The Recursive Reprompting and Revision framework (Re3) is proposed to address the problem of automatically generating longer stories of over two thousand words by prompting a general-purpose language model to construct a structured overarching plan, and generating story passages by repeatedly injecting contextual information from both the plan and current story state into a language model prompt.","Conference on Empirical Methods in Natural Language Processing",2022,"Kevin Yang,Nanyun Peng,Yuandong Tian,D. Klein",32,0,3,"https://www.semanticscholar.org/paper/2aab6ca1a8dae3f3db6d248231ac3fa4e222b30a"
"f40aeae3e522ada1f6a9f326841b01ef5c8657b6","Unifying Language Learning Paradigms","UL2 achieves SOTA performance on 50 well-established supervised NLP tasks ranging from language generation, language understanding, text classiﬁcation, question answering, commonsense reasoning, long text reasoning, structured knowledge grounding and information retrieval.","ArXiv",2022,"Yi Tay,M. Dehghani,V. Tran,Xavier García,Dara Bahri,Tal Schuster,Huaixiu Zheng,N. Houlsby,Donald Metzler",78,113,6,"https://www.semanticscholar.org/paper/f40aeae3e522ada1f6a9f326841b01ef5c8657b6"
"a6fdb277d0a4b09899f802bda3359f5c2021a156","Recursively Summarizing Books with Human Feedback","This method combines learning from human feedback with recursive task decomposition: it uses models trained on smaller parts of the task to assist humans in giving feedback on the broader task, and generates sensible summaries of entire books.","ArXiv",2021,"Jeff Wu,Long Ouyang,Daniel M. Ziegler,Nissan Stiennon,Ryan Lowe,J. Leike,P. Christiano",97,88,11,"https://www.semanticscholar.org/paper/a6fdb277d0a4b09899f802bda3359f5c2021a156"
"c84bb36ab145cf903c1ad404008e0250f688c162","Behavior Cloned Transformers are Neurosymbolic Reasoners","This experimental study indicates that injecting the actions from these symbolic modules into the action space of a behavior cloned transformer agent increases performance on four text game benchmarks that test arithmetic, navigation, sorting, and common sense reasoning by an average of 22%, allowing an agent to reach the highest possible performance on unseen games.","ArXiv",2022,"Ruoyao Wang,Peter Alexander Jansen,Marc-Alexandre Côté,Prithviraj Ammanabrolu",3,38,2,"https://www.semanticscholar.org/paper/c84bb36ab145cf903c1ad404008e0250f688c162"
"2cb97b2bb6ab2eb17add9ffe69d5cbeaca2b29c8","Mind's Eye: Grounded Language Model Reasoning through Simulation","Mind’s Eye is presented, a paradigm to ground language model reasoning in the physical world by using a computational physics engine to simulate the possible outcomes, and then using the simulation results as part of the input, which enables language models to perform reasoning.","ArXiv",2022,"Ruibo Liu,Jason Wei,S. Gu,Te-Yen Wu,Soroush Vosoughi,Claire Cui,Denny Zhou,Andrew M. Dai",18,81,4,"https://www.semanticscholar.org/paper/2cb97b2bb6ab2eb17add9ffe69d5cbeaca2b29c8"
"3ee3f425482cf86989d809155cc8cf2bf8d8113e","Understanding HTML with Large Language Models","It is shown that LLMs pretrained on standard natural language corpora transfer re-markably well to HTML understanding tasks, and evidence that T5-based models are ideal due to their bidirectional encoder-decoder architecture is shown.","ArXiv",2022,"Izzeddin Gur,Ofir Nachum,Yingjie Miao,Mustafa Safdari,Austin Huang,Aakanksha Chowdhery,Sharan Narang,Noah Fiedel,Aleksandra Faust",12,34,0,"https://www.semanticscholar.org/paper/3ee3f425482cf86989d809155cc8cf2bf8d8113e"
"d6045d2ccc9c09ca1671348de86d07da6bc28eea","Training Verifiers to Solve Math Word Problems","It is demonstrated that verification significantly improves performance on GSM8K, and there is strong empirical evidence that verification scales more effectively with increased data than a finetuning baseline.","ArXiv",2021,"Karl Cobbe,V. Kosaraju,Mohammad Bavarian,Jacob Hilton,Reiichiro Nakano,Christopher Hesse,J. Schulman",332,30,48,"https://www.semanticscholar.org/paper/d6045d2ccc9c09ca1671348de86d07da6bc28eea"
"b3848d32f7294ec708627897833c4097eb4d8778","LaMDA: Language Models for Dialog Applications","It is demonstrated that fine-tuning with annotated data and enabling the model to consult external knowledge sources can lead to significant improvements towards the two key challenges of safety and factual grounding.","ArXiv",2022,"Romal Thoppilan,Daniel De Freitas,Jamie Hall,Noam M. Shazeer,Apoorv Kulshreshtha,Heng-Tze Cheng,Alicia Jin,Taylor Bos,Leslie Baker,Yu Du,Yaguang Li,Hongrae Lee,Huaixiu Zheng,Amin Ghafouri,Marcelo Menegali,Yanping Huang,M. Krikun,Dmitry Lepikhin,James Qin,Dehao Chen,Yuanzhong Xu,Zhifeng Chen,Adam Roberts,Maarten Bosma,Yanqi Zhou,Chung-Ching Chang,I. Krivokon,W. Rusch,Marc Pickett,K. Meier-Hellstern,M. Morris,Tulsee Doshi,Renelito Delos Santos,Toju Duke,J. Søraker,Ben Zevenbergen,Vinodkumar Prabhakaran,Mark Díaz,B. Hutchinson,Kristen Olson,Alejandra Molina,Erin Hoffman-John,Josh Lee,Lora Aroyo,Ravindran Rajakumar,Alena Butryna,Matthew Lamm,V. Kuzmina,Joseph Fenton,Aaron Cohen,R. Bernstein,R. Kurzweil,Blaise Aguera-Arcas,Claire Cui,Marian Croak,E. Chi,Quoc Le",518,117,26,"https://www.semanticscholar.org/paper/b3848d32f7294ec708627897833c4097eb4d8778"
"094ff971d6a8b8ff870946c9b3ce5aa173617bfb","PaLM: Scaling Language Modeling with Pathways","A 540-billion parameter, densely activated, Transformer language model, which is called PaLM achieves breakthrough performance, outperforming the state-of-the-art on a suite of multi-step reasoning tasks, and outperforming average human performance on the recently released BIG-bench benchmark.","ArXiv",2022,"Aakanksha Chowdhery,Sharan Narang,Jacob Devlin,Maarten Bosma,Gaurav Mishra,Adam Roberts,P. Barham,Hyung Won Chung,Charles Sutton,Sebastian Gehrmann,Parker Schuh,Kensen Shi,Sasha Tsvyashchenko,Joshua Maynez,Abhishek Rao,Parker Barnes,Yi Tay,Noam M. Shazeer,Vinodkumar Prabhakaran,Emily Reif,Nan Du,B. Hutchinson,Reiner Pope,James Bradbury,Jacob Austin,M. Isard,Guy Gur-Ari,Pengcheng Yin,Toju Duke,Anselm Levskaya,S. Ghemawat,Sunipa Dev,H. Michalewski,Xavier García,Vedant Misra,Kevin Robinson,L. Fedus,Denny Zhou,Daphne Ippolito,D. Luan,Hyeontaek Lim,Barret Zoph,A. Spiridonov,Ryan Sepassi,David Dohan,Shivani Agrawal,Mark Omernick,Andrew M. Dai,T. S. Pillai,Marie Pellat,Aitor Lewkowycz,Erica Moreira,Rewon Child,Oleksandr Polozov,Katherine Lee,Zongwei Zhou,Xuezhi Wang,Brennan Saeta,Mark Díaz,Orhan Firat,Michele Catasta,Jason Wei,K. Meier-Hellstern,D. Eck,J. Dean,Slav Petrov,Noah Fiedel",1320,174,82,"https://www.semanticscholar.org/paper/094ff971d6a8b8ff870946c9b3ce5aa173617bfb"
"fb3dc5e20e0a71134ca916f0d6d8d41f01225b4b","Scaling Laws for Reward Model Overoptimization","This work studies how the gold reward model score changes as it optimize against the proxy reward model using either reinforcement learning or best-of- n sampling, and finds that this relationship follows a different functional form depending on the method of optimization.","ArXiv",2022,"Leo Gao,J. Schulman,Jacob Hilton",29,55,1,"https://www.semanticscholar.org/paper/fb3dc5e20e0a71134ca916f0d6d8d41f01225b4b"
"d766bffc357127e0dc86dd69561d5aeb520d6f4c","Training language models to follow instructions with human feedback","The results show that fine-tuning with human feedback is a promising direction for aligning language models with human intent and showing improvements in truthfulness and reductions in toxic output generation while having minimal performance regressions on public NLP datasets.","ArXiv",2022,"Long Ouyang,Jeff Wu,Xu Jiang,Diogo Almeida,Carroll L. Wainwright,Pamela Mishkin,Chong Zhang,Sandhini Agarwal,Katarina Slama,Alex Ray,J. Schulman,Jacob Hilton,Fraser Kelton,Luke E. Miller,Maddie Simens,Amanda Askell,P. Welinder,P. Christiano,J. Leike,Ryan J. Lowe",1497,46,82,"https://www.semanticscholar.org/paper/d766bffc357127e0dc86dd69561d5aeb520d6f4c"
"355b66a65aee97822eb7404183ee72b18cb648de","Reordering Examples Helps during Priming-based Few-Shot Learning","This work introduces PERO (Prompting with Examples in the Right Order), where it is shown that PERO can learn to generalize efficiently using as few as 10 examples, in contrast to existing approaches.","Findings",2021,"Sawan Kumar,Partha P. Talukdar",32,22,0,"https://www.semanticscholar.org/paper/355b66a65aee97822eb7404183ee72b18cb648de"
"c2daf72d806295198502ef05fbc76d4690b532a0","The Book of Why: The New Science of Cause and Effect","","Journal of the American Statistical Association",2020,"P. Aronow,Fredrik Sävje",311,1,23,"https://www.semanticscholar.org/paper/c2daf72d806295198502ef05fbc76d4690b532a0"
"7d645a3fd276918374fd9483fd675c28e46506d1","Galactica: A Large Language Model for Science","Galactica is introduced: a large language model that can store, combine and reason about scientific knowledge, and sets a new state-of-the-art on downstream tasks such as PubMedQA and MedMCQA dev of 77.6% and 52.9%.","ArXiv",2022,"Ross Taylor,Marcin Kardas,Guillem Cucurull,Thomas Scialom,A. Hartshorn,Elvis Saravia,Andrew Poulton,Viktor Kerkez,Robert Stojnic",118,107,6,"https://www.semanticscholar.org/paper/7d645a3fd276918374fd9483fd675c28e46506d1"
"65b4b25272c50dc376f5c018338931bfd349e532","HyperTree Proof Search for Neural Theorem Proving","This work proposes an online training procedure for a transformer-based automated theorem prover that leverages a new search algorithm, HyperTree Proof Search (HTPS), inspired by the recent success of AlphaZero, and improves the state of the art on the Lean-based miniF2F-curriculum dataset.","ArXiv",2022,"Guillaume Lample,Marie-Anne Lachaux,Thibaut Lavril,Xavier Martinet,Amaury Hayat,Gabriel Ebner,Aur'elien Rodriguez,Timothée Lacroix",16,53,0,"https://www.semanticscholar.org/paper/65b4b25272c50dc376f5c018338931bfd349e532"
"c28e95a06dfcf13fc65a1cac83722f53e34f12a5","Autoformalization with Large Language Models","The usefulness of this process is demonstrated by improving a previously introduced neural theorem prover via training on these autoformalized theorems, which results in a new state-of-the-art result on the MiniF2F theorem proving benchmark.","ArXiv",2022,"Yuhuai Wu,Albert Qiaochu Jiang,Wenda Li,Markus N. Rabe,Charles Staats,M. Jamnik,Christian Szegedy",36,46,5,"https://www.semanticscholar.org/paper/c28e95a06dfcf13fc65a1cac83722f53e34f12a5"
"d26f616699a122e5455a13189e276002ee4cf923","Draft, Sketch, and Prove: Guiding Formal Theorem Provers with Informal Proofs","This work introduces Draft, Sketch, and Prove (DSP), a method that maps informal proofs to formal proof sketches, and uses the sketches to guide an automated prover by directing its search to easier sub-problems.","ArXiv",2022,"Albert Qiaochu Jiang,S. Welleck,J. Zhou,Wenda Li,Jiacheng Liu,M. Jamnik,Timothée Lacroix,Yuhuai Wu,Guillaume Lample",22,40,0,"https://www.semanticscholar.org/paper/d26f616699a122e5455a13189e276002ee4cf923"
"944cba683d10d8c1a902e05cd68e32a9f47b372e","Unsupervised Word Sense Disambiguation Rivaling Supervised Methods","An unsupervised learning algorithm for sense disambiguation that, when trained on unannotated English text, rivals the performance of supervised techniques that require time-consuming hand annotations.","Annual Meeting of the Association for Computational Linguistics",1995,"David Yarowsky",2700,26,190,"https://www.semanticscholar.org/paper/944cba683d10d8c1a902e05cd68e32a9f47b372e"
"92575a3c554353a27b2c0263ad7f8487d9102301","Extracting Patterns and Relations from the World Wide Web","This paper presents a technique which exploits the duality between sets of patterns and relations to grow the target relation starting from a small sample and uses it to extract a relation of (author,title) pairs from the World Wide Web.","International Workshop on the Web and Databases",1998,"S. Brin",1267,7,95,"https://www.semanticscholar.org/paper/92575a3c554353a27b2c0263ad7f8487d9102301"
"72123a86eae2cb5c4eae8650f43524039d48875d","Distilling Multi-Step Reasoning Capabilities of Large Language Models into Smaller Models via Semantic Decompositions","A knowledge distillation approach, that leverages the step-by-step CoT reasoning capabilities of larger models and distils these reasoning abilities into smaller models and boosts the performance of GPT-2 variants up to 35% when distilled with this approach compared to CoT.","ArXiv",2022,"K. Shridhar,Alessandro Stolfo,Mrinmaya Sachan",21,45,0,"https://www.semanticscholar.org/paper/72123a86eae2cb5c4eae8650f43524039d48875d"
"7b486a6eac4b46cf39e41c97b25ea22c5d27a883","Natural Instructions: Benchmarking Generalization to New Tasks from Natural Language Instructions","This work uses the existing NLP datasets and the instructions used to crowdsource them to create NATURALINSTRUCTIONS, a dataset of instructions and task-specific input/output data that indicates that the existing models indeed benefit from instructions and hence, show improved generalization to new tasks.","ArXiv",2021,"Swaroop Mishra,Daniel Khashabi,Chitta Baral,Hannaneh Hajishirzi",31,37,4,"https://www.semanticscholar.org/paper/7b486a6eac4b46cf39e41c97b25ea22c5d27a883"
"354bf043179e3e9f05df73e3f04517e53c326d1f","TALM: Tool Augmented Language Models","TALM is presented, combining a text-only approach to augment language models with non-differentiable tools, and an iterative “self-play” technique to bootstrap performance starting from few tool demonstrations, suggesting that Tool Augmented Language Models are a promising direction to enrich LMs’ capabilities, with less dependence on scale.","ArXiv",2022,"Aaron Parisi,Yao Zhao,Noah Fiedel",23,18,1,"https://www.semanticscholar.org/paper/354bf043179e3e9f05df73e3f04517e53c326d1f"
"06d7cb8c8816360feb33c3367073e0ef66d7d0b0","Super-NaturalInstructions: Generalization via Declarative Instructions on 1600+ NLP Tasks","Tk-Instruct is built, a transformer model trained to follow a variety of in-context instructions (plain language task definitions or k-shot examples) that outperforms existing instruction-following models such as InstructGPT by over 9% on the authors' benchmark despite being an order of magnitude smaller.","Conference on Empirical Methods in Natural Language Processing",2022,"Yizhong Wang,Swaroop Mishra,Pegah Alipoormolabashi,Yeganeh Kordi,Amirreza Mirzaei,Anjana Arunkumar,Arjun Ashok,Arut Selvan Dhanasekaran,Atharva Naik,David Stap,Eshaan Pathak,Giannis Karamanolakis,Haizhi Gary Lai,I. Purohit,Ishani Mondal,Jacob Anderson,Kirby Kuznia,Krima Doshi,Maitreya Patel,Kuntal Kumar Pal,M. Moradshahi,Mihir Parmar,Mirali Purohit,Neeraj Varshney,Phani Rohitha Kaza,Pulkit Verma,Ravsehaj Singh Puri,Rushang Karia,Shailaja Keyur Sampat,Savan Doshi,S. Mishra,Sujan Reddy,Sumanta Patro,Tanay Dixit,Xudong Shen,Chitta Baral,Yejin Choi,Noah A. Smith,Hanna Hajishirzi,Daniel Khashabi",103,52,3,"https://www.semanticscholar.org/paper/06d7cb8c8816360feb33c3367073e0ef66d7d0b0"
"17dd3555fd1ccf1141cf984347fa1b3fd6b009ca","Multitask Prompted Training Enables Zero-Shot Task Generalization","A system for easily mapping any natural language tasks into a human-readable prompted form and fine-tune a pretrained encoder-decoder model on this multitask mixture covering a wide variety of tasks.","International Conference on Learning Representations",2021,"Victor Sanh,Albert Webson,Colin Raffel,Stephen H. Bach,Lintang Sutawika,Zaid Alyafeai,Antoine Chaffin,Arnaud Stiegler,Teven Le Scao,Arun Raja,Manan Dey,M Saiful Bari,Canwen Xu,Urmish Thakker,Shanya Sharma,Eliza Szczechla,Taewoon Kim,Gunjan Chhablani,Nihal V. Nayak,Debajyoti Datta,Jonathan Chang,Mike Tian-Jian Jiang,Han Wang,Matteo Manica,Sheng Shen,Zheng Xin Yong,Harshit Pandey,Rachel Bawden,Thomas Wang,Trishala Neeraj,Jos Rozen,Abheesht Sharma,Andrea Santilli,Thibault Févry,Jason Alan Fries,Ryan Teehan,Stella Rose Biderman,Leo Gao,T. Bers,Thomas Wolf,Alexander M. Rush",644,0,45,"https://www.semanticscholar.org/paper/17dd3555fd1ccf1141cf984347fa1b3fd6b009ca"
"a3076ecfed0571fbbb5217a5cc6b4b6f24f6f7dd","BlenderBot 3: a deployed conversational agent that continually learns to responsibly engage","The goal of this research program is to enable the community to study ever-improving responsible agents that learn through interaction in BlenderBot 3, a 175B parameter dialogue model capable of open-domain conversation with access to the internet and a long-term memory.","ArXiv",2022,"Kurt Shuster,Jing Xu,M. Komeili,Da Ju,Eric Michael Smith,Stephen Roller,Megan Ung,Moya Chen,Kushal Arora,Joshua Lane,Morteza Behrooz,W.K.F. Ngan,Spencer Poff,Naman Goyal,Arthur D. Szlam,Y-Lan Boureau,Melanie Kambadur,J. Weston",87,109,6,"https://www.semanticscholar.org/paper/a3076ecfed0571fbbb5217a5cc6b4b6f24f6f7dd"
"81dd3faf762ad8f084ab1d7b8fc9e77e9e160f85","How Can We Know What Language Models Know?","This paper proposes mining-based and paraphrasing-based methods to automatically generate high-quality and diverse prompts, as well as ensemble methods to combine answers from different prompts to provide a tighter lower bound on what LMs know.","Transactions of the Association for Computational Linguistics",2019,"Zhengbao Jiang,Frank F. Xu,J. Araki,Graham Neubig",538,109,31,"https://www.semanticscholar.org/paper/81dd3faf762ad8f084ab1d7b8fc9e77e9e160f85"
"0adec918885dff698acf359988ed79a543157f80","Fantastically Ordered Prompts and Where to Find Them: Overcoming Few-Shot Prompt Order Sensitivity","This work uses the generative nature of language models to construct an artificial development set and based on entropy statistics of the candidate permutations on this set, it identifies performant prompts and yields a 13% relative improvement for GPT-family models across eleven different established text classification tasks.","Annual Meeting of the Association for Computational Linguistics",2021,"Yao Lu,Max Bartolo,Alastair Moore,S. Riedel,Pontus Stenetorp",286,31,22,"https://www.semanticscholar.org/paper/0adec918885dff698acf359988ed79a543157f80"
"87e02a265606f31e65986f3c1c448a3e3a3a066e","Rethinking the Role of Demonstrations: What Makes In-Context Learning Work?","This paper shows that ground truth demonstrations are in fact not required and that other aspects of the demonstrations are the key drivers of end task performance, including the fact that they provide a few examples of the label space, the distribution of the input text, and the overall format of the sequence.","Conference on Empirical Methods in Natural Language Processing",2022,"Sewon Min,Xinxi Lyu,Ari Holtzman,Mikel Artetxe,M. Lewis,Hannaneh Hajishirzi,Luke Zettlemoyer",267,71,22,"https://www.semanticscholar.org/paper/87e02a265606f31e65986f3c1c448a3e3a3a066e"
"492de01a952b6c0df748bb401a921f9aa5cad28b","The cognitive niche: Coevolution of intelligence, sociality, and language","The second hypothesis is that humans possess an ability of metaphorical abstraction, which allows them to coopt faculties that originally evolved for physical problem-solving and social coordination, apply them to abstract subject matter, and combine them productively, which can help explain the emergence of abstract cognition without supernatural or exotic evolutionary forces.","Proceedings of the National Academy of Sciences",2010,"S. Pinker",334,84,12,"https://www.semanticscholar.org/paper/492de01a952b6c0df748bb401a921f9aa5cad28b"
"7dd8fc595afdd2097b43a5af9a8d9f5e97a65ec1","Reinforcement Learning on Web Interfaces Using Workflow-Guided Exploration","This work proposes to constrain exploration using demonstrations to train a novel neural policy designed to handle the semi-structured nature of websites, and shows that workflow-guided exploration improves sample efficiency over behavioral cloning by more than 100x.","International Conference on Learning Representations",2018,"E. Liu,Kelvin Guu,Panupong Pasupat,Tianlin Shi,Percy Liang",61,58,13,"https://www.semanticscholar.org/paper/7dd8fc595afdd2097b43a5af9a8d9f5e97a65ec1"
"23525374cfd3af714f3ffb7a203b1ef3253333fe","WebShop: Towards Scalable Real-World Web Interaction with Grounded Language Agents","It is shown that agents trained on WebShop exhibit non-trivial sim-to-real transfer when evaluated on amazon.com and ebay.com, indicating the potential value of WebShop in developing practical web-based agents that can operate in the wild.","ArXiv",2022,"Shunyu Yao,Howard Chen,John Yang,Karthik Narasimhan",24,55,1,"https://www.semanticscholar.org/paper/23525374cfd3af714f3ffb7a203b1ef3253333fe"
"af61816bad6ee2c8583d7006ffd1670587e4bfb5","Towards an Enhanced, Faithful, and Adaptable Web Interaction Environment","The V2 reward function closes the gap between the scores of the WebShop’s automated reward function and human evaluation and reformulates the attribute tagging problem as a extractive short-phrase prediction task to enhance scalability.","",2022,"John Yang,Howard Chen,Karthik Narasimhan",0,14,0,"https://www.semanticscholar.org/paper/af61816bad6ee2c8583d7006ffd1670587e4bfb5"
"0286b2736a114198b25fb5553c671c33aed5d477","Training a Helpful and Harmless Assistant with Reinforcement Learning from Human Feedback","An iterated online mode of training, where preference models and RL policies are updated on a weekly cadence with fresh human feedback data, and a roughly linear relation between the RL reward and the square root of the KL divergence between the policy and its initialization is identified.","ArXiv",2022,"Yuntao Bai,Andy Jones,Kamal Ndousse,Amanda Askell,Anna Chen,Nova DasSarma,Dawn Drain,Stanislav Fort,Deep Ganguli,T. Henighan,Nicholas Joseph,Saurav Kadavath,John Kernion,Tom Conerly,S. El-Showk,Nelson Elhage,Zac Hatfield-Dodds,Danny Hernandez,Tristan Hume,Scott Johnston,S. Kravec,Liane Lovitt,Neel Nanda,Catherine Olsson,Dario Amodei,Tom B. Brown,Jack Clark,Sam McCandlish,C. Olah,Benjamin Mann,Jared Kaplan",167,72,13,"https://www.semanticscholar.org/paper/0286b2736a114198b25fb5553c671c33aed5d477"
"c9967dfb91441ee8fc383e3a35c136ae2b1ce8fb","ToCT: A Task Ontology to Manage Complex Templates","This work proposes a generalpurpose solution in the form of a novel model for templates, formalised as a task ontology in OWL, called ToCT, and uses it to develop an ontology-driven text generator for isiZulu, a morphologicallyrich language, to test its capabilities.","Joint Ontology Workshops",2021,"Zola Mahlaza,C. Keet",3,26,0,"https://www.semanticscholar.org/paper/c9967dfb91441ee8fc383e3a35c136ae2b1ce8fb"
"053b1d7b97eb2c91fc3921d589c160b0923c70b1","Learning to summarize from human feedback","This work shows that it is possible to significantly improve summary quality by training a model to optimize for human preferences, and establishes that the reward model generalizes to new datasets, and that optimizing the authors' reward model results in better summaries than optimizing ROUGE according to humans.","Neural Information Processing Systems",2020,"Nisan Stiennon,Long Ouyang,Jeff Wu,Daniel M. Ziegler,Ryan J. Lowe,Chelsea Voss,Alec Radford,Dario Amodei,Paul Christiano",375,83,27,"https://www.semanticscholar.org/paper/053b1d7b97eb2c91fc3921d589c160b0923c70b1"
"8666f9f379389a5dff31e72fb0f992a37763ba41","Teaching language models to support answers with verified quotes","This work uses reinforcement learning from human preferences to train “open-book” QA models that generate answers whilst also citing specific evidence for their claims, which aids in the appraisal of correctness.","ArXiv",2022,"Jacob Menick,Maja Trebacz,Vladimir Mikulik,J. Aslanides,Francis Song,Martin Chadwick,Mia Glaese,Susannah Young,Lucy Campbell-Gillingham,Geoffrey Irving,Nathan McAleese",65,68,4,"https://www.semanticscholar.org/paper/8666f9f379389a5dff31e72fb0f992a37763ba41"
"ebf59587f8f170ff4241c42263bbfb9da5bd2135","ELI5: Long Form Question Answering","This work introduces the first large-scale corpus for long form question answering, a task requiring elaborate and in-depth answers to open-ended questions, and shows that an abstractive model trained with a multi-task objective outperforms conventional Seq2Seq, language modeling, as well as a strong extractive baseline.","Annual Meeting of the Association for Computational Linguistics",2019,"Angela Fan,Yacine Jernite,Ethan Perez,David Grangier,J. Weston,Michael Auli",217,27,39,"https://www.semanticscholar.org/paper/ebf59587f8f170ff4241c42263bbfb9da5bd2135"
"77d956cdab4508d569ae5741549b78e715fd0749","TruthfulQA: Measuring How Models Mimic Human Falsehoods","It is suggested that scaling up models alone is less promising for improving truthfulness than fine-tuning using training objectives other than imitation of text from the web.","Annual Meeting of the Association for Computational Linguistics",2021,"Stephanie C. Lin,Jacob Hilton,Owain Evans",162,64,15,"https://www.semanticscholar.org/paper/77d956cdab4508d569ae5741549b78e715fd0749"
"395de0bd3837fdf4b4b5e5f04835bcc69c279481","BART: Denoising Sequence-to-Sequence Pre-training for Natural Language Generation, Translation, and Comprehension","BART is presented, a denoising autoencoder for pretraining sequence-to-sequence models, which matches the performance of RoBERTa on GLUE and SQuAD, and achieves new state-of-the-art results on a range of abstractive dialogue, question answering, and summarization tasks.","Annual Meeting of the Association for Computational Linguistics",2019,"M. Lewis,Yinhan Liu,Naman Goyal,Marjan Ghazvininejad,Abdelrahman Mohamed,Omer Levy,Veselin Stoyanov,Luke Zettlemoyer",4953,34,992,"https://www.semanticscholar.org/paper/395de0bd3837fdf4b4b5e5f04835bcc69c279481"
"8319c672980360ce38d853a6d674352f03943434","Boosting Search Engines with Interactive Agents","A novel way of generating synthetic search sessions is developed, which leverages the power of transformer-based language models through (self-)supervised learning and presents a reinforcement learning agent with dynamically constrained actions that learns interactive search strategies from scratch.","ArXiv",2021,"Leonard Adolphs,Benjamin Boerschinger,C. Buck,Michelle Chen Huebscher,Massimiliano Ciaramita,Lasse Espeholt,Thomas Hofmann,Yannic Kilcher",13,80,1,"https://www.semanticscholar.org/paper/8319c672980360ce38d853a6d674352f03943434"
